REGISTRATION_NUMBER,STUDENT_NAME,STUDENT_GENDER,STUDENT_DEPARTMENT,STUDENT_CGPA,STUDENT_EMAILID,STUDENT_CONTACT_NUMBER
2017000854,Deborah Mcinnis,Female,EEE,6.36,DeborahMcinnis@yahoo.co.in,9986328776
2017000855,Frederick Larue,Female,Civil,8.86,FrederickLarue@rediffmail.com,9986277744
2017000856,Gerald Santiago,Female,EEE,9.82,GeraldSantiago@gmail.com,9986637461
2017000857,Rosendo Dobies,Female,Civil,8.46,RosendoDobies@gmail.com,9986292626
2017000858,Tina Kish,Male,EIE,6.76,TinaKish@hotmail.com,9986668615
2017000859,Oscar Teasley,Male,EEE,8.78,OscarTeasley@gmail.com,9986214498
2017000860,Timothy Lira,Female,EIE,7.79,TimothyLira@rediffmail.com,9986923667
2017000861,Leland Hunter,Female,EEE,9.69,LelandHunter@hotmail.com,9986484276
2017000862,Jack Lee,Male,ECE,6.14,JackLee@hotmail.com,9986123531
2017000863,Robert Flores,Female,Mechanical,9.35,RobertFlores@rediffmail.com,9986877339
2017000864,Rebecca Mills,Female,EIE,8.41,RebeccaMills@yahoo.co.in,9986347105
2017000865,Peggie Stine,Male,ECE,8.52,PeggieStine@rediffmail.com,9986723024
2017000866,Harold Plank,Female,ECE,6.69,HaroldPlank@gmail.com,9986821261
2017000867,Linda Carnevale,Female,Civil,9.12,LindaCarnevale@rediffmail.com,9986863006
2017000868,Jeanne Mestad,Male,Mechanical,8.93,JeanneMestad@gmail.com,9986262407
2017000869,Mary Wolery,Male,ECE,9.23,MaryWolery@rediffmail.com,9986665167
2017000870,Kristin Sander,Female,CSE,7.27,KristinSander@hotmail.com,9986265602
2017000871,Johnny Sheneman,Female,Mechanical,6.09,JohnnySheneman@yahoo.co.in,9986762503
2017000872,Caleb Sessoms,Male,EIE,7.33,CalebSessoms@hotmail.com,9986229676
2017000873,Megan Gullion,Female,EIE,5.9,MeganGullion@gmail.com,9986742445
2017000874,Ernest Outhouse,Female,EEE,9.37,ErnestOuthouse@yahoo.co.in,9986683459
2017000875,Lisa Carrier,Female,EIE,7.97,LisaCarrier@hotmail.com,9986294455
2017000876,Rebecca Dalton,Male,Mechanical,9.65,RebeccaDalton@gmail.com,9986533518
2017000877,Frank Ahr,Male,EIE,7.82,FrankAhr@gmail.com,9986432044
2017000878,Steven Scott,Female,EIE,6.77,StevenScott@rediffmail.com,9986965279
2017000879,Edward Jackson,Male,Mechanical,8.41,EdwardJackson@gmail.com,9986680932
2017000880,Fernando Wackman,Male,ECE,5.51,FernandoWackman@yahoo.co.in,9986629816
2017000881,Blanca Glaze,Female,EEE,7.15,BlancaGlaze@hotmail.com,9986365924
2017000882,Trinidad Singleton,Female,CSE,5.35,TrinidadSingleton@yahoo.co.in,9986205136
2017000883,Paul Stull,Female,CSE,9.08,PaulStull@gmail.com,9986450781
2017000884,Merle Kroetch,Male,Civil,7.85,MerleKroetch@gmail.com,9986216427
2017000885,Steven Jones,Female,Mechanical,6.76,StevenJones@hotmail.com,9986241523
2017000886,Henry Burns,Female,ECE,8.05,HenryBurns@rediffmail.com,9986404852
2017000887,Carol Reevers,Male,EIE,7.34,CarolReevers@yahoo.co.in,9986523710
2017000888,Paul Johnson,Male,Civil,8.39,PaulJohnson@hotmail.com,9986090273
2017000889,Bridget Helgason,Female,Mechanical,8.68,BridgetHelgason@gmail.com,9986019497
2017000890,Gabriela Roby,Male,Civil,7.03,GabrielaRoby@yahoo.co.in,9986027053
2017000891,Justin Damour,Female,Mechanical,8.03,JustinDamour@yahoo.co.in,9986246704
2017000892,Edith Gonzalez,Female,Mechanical,6.39,EdithGonzalez@yahoo.co.in,9986874713
2017000893,April Tuten,Male,EEE,5.11,AprilTuten@rediffmail.com,9986089397
2017000894,Joyce Cook,Female,ECE,5.71,JoyceCook@rediffmail.com,9986167501
2017000895,Mary Forsyth,Female,ECE,7.26,MaryForsyth@rediffmail.com,9986576558
2017000896,Ralph Hackworth,Male,ECE,9.6,RalphHackworth@hotmail.com,9986688162
2017000897,Adam Dennis,Female,ECE,8.6,AdamDennis@hotmail.com,9986851625
2017000898,Wilma Shinabery,Male,EEE,8.4,WilmaShinabery@gmail.com,9986963119
2017000899,Ryan Lackey,Male,CSE,9.8,RyanLackey@rediffmail.com,9986787773
2017000900,Minnie Christensen,Female,EIE,7.63,MinnieChristensen@rediffmail.com,9986936507
2017000901,Floyd Barton,Female,EIE,9.34,FloydBarton@yahoo.co.in,9986614862
2017000902,Brian Hartle,Male,EIE,9.79,BrianHartle@hotmail.com,9986681941
2017000903,Kimberly Mann,Female,EEE,9.18,KimberlyMann@hotmail.com,9986619414
2017000904,John Campbell,Male,EIE,5.14,JohnCampbell@gmail.com,9986299986
2017000905,Betty Murray,Male,EEE,5.9,BettyMurray@rediffmail.com,9986774819
2017000906,Ida Taylor,Male,Civil,7.34,IdaTaylor@yahoo.co.in,9986726796
2017000907,Debra Johnson,Male,ECE,8.57,DebraJohnson@hotmail.com,9986843729
2017000908,Brian Denson,Female,EIE,7.33,BrianDenson@rediffmail.com,9986366176
2017000909,Jane Smith,Male,Mechanical,8.56,JaneSmith@rediffmail.com,9986319957
2017000910,Delores Hill,Female,Civil,6.14,DeloresHill@gmail.com,9986465255
2017000911,Trevor Miller,Male,Civil,6.96,TrevorMiller@rediffmail.com,9986353309
2017000912,Stacy Lannon,Male,CSE,9.12,StacyLannon@rediffmail.com,9986121725
2017000913,Roger Meachen,Male,ECE,7.49,RogerMeachen@gmail.com,9986997029
2017000914,Mildred Wiggins,Female,EEE,8.01,MildredWiggins@rediffmail.com,9986613583
2017000915,Estela Perry,Male,EIE,9.91,EstelaPerry@gmail.com,9986150101
2017000916,Lawrence Brown,Female,Civil,6.54,LawrenceBrown@gmail.com,9986604224
2017000917,Rose Stansberry,Male,ECE,5.48,RoseStansberry@gmail.com,9986674009
2017000918,Kimberlee Hebert,Male,CSE,8.1,KimberleeHebert@hotmail.com,9986011645
2017000919,Stephanie Webb,Female,EIE,5.24,StephanieWebb@rediffmail.com,9986884256
2017000920,Jay Hernandez,Female,Mechanical,9.62,JayHernandez@gmail.com,9986494657
2017000921,Bernie Harper,Female,EIE,7.17,BernieHarper@hotmail.com,9986317642
2017000922,Jan Smith,Male,ECE,9.8,JanSmith@rediffmail.com,9986442114
2017000923,Michael Morris,Female,Civil,6.79,MichaelMorris@rediffmail.com,9986211834
2017000924,Roger Ernst,Female,EIE,5.35,RogerErnst@yahoo.co.in,9986323850
2017000925,Kevin Sullivan,Female,Mechanical,8.13,KevinSullivan@rediffmail.com,9986602148
2017000926,Douglas Wyckoff,Male,Civil,6.73,DouglasWyckoff@rediffmail.com,9986371145
2017000927,Linda Gile,Female,Civil,5.97,LindaGile@rediffmail.com,9986082756
2017000928,Stephen Okon,Female,Mechanical,8.4,StephenOkon@hotmail.com,9986704293
2017000929,Christopher Furness,Male,CSE,9.32,ChristopherFurness@gmail.com,9986058791
2017000930,Caleb Hall,Male,ECE,5.19,CalebHall@yahoo.co.in,9986738905
2017000931,Vera Montes,Female,Mechanical,6.06,VeraMontes@yahoo.co.in,9986995895
2017000932,Warner Martinez,Female,Civil,5.03,WarnerMartinez@rediffmail.com,9986096409
2017000933,Deborah Haynes,Female,ECE,5.52,DeborahHaynes@gmail.com,9986244906
2017000934,James Mendez,Female,Mechanical,9.53,JamesMendez@yahoo.co.in,9986294040
2017000935,Mary Oshields,Female,Civil,8.23,MaryOshields@hotmail.com,9986965557
2017000936,William Byrd,Female,Civil,7.86,WilliamByrd@hotmail.com,9986785843
2017000937,Jessica Summers,Female,Civil,8.32,JessicaSummers@gmail.com,9986665363
2017000938,Margaret Lopez,Female,EEE,7.72,MargaretLopez@yahoo.co.in,9986035101
2017000939,Alyson Paya,Female,EEE,8.64,AlysonPaya@yahoo.co.in,9986483429
2017000940,Ann Obryon,Female,EEE,5.71,AnnObryon@gmail.com,9986226811
2017000941,Timothy Laclair,Male,EEE,6.48,TimothyLaclair@yahoo.co.in,9986293114
2017000942,Richard Land,Female,EIE,5.01,RichardLand@gmail.com,9986518288
2017000943,Kenneth Mathews,Male,EIE,5.25,KennethMathews@rediffmail.com,9986261904
2017000944,Robert Winters,Male,CSE,5.07,RobertWinters@yahoo.co.in,9986651669
2017000945,Linda Smalls,Female,EEE,6.2,LindaSmalls@hotmail.com,9986446361
2017000946,Tammy Rountree,Male,Mechanical,6.3,TammyRountree@rediffmail.com,9986282520
2017000947,Victor Sanders,Male,ECE,6.83,VictorSanders@hotmail.com,9986919586
2017000948,Christopher Wilcher,Male,EEE,8.99,ChristopherWilcher@gmail.com,9986473921
2017000949,James Hermanson,Female,Mechanical,9.12,JamesHermanson@gmail.com,9986486181
2017000950,Willie Jones,Female,CSE,9.47,WillieJones@gmail.com,9986617641
2017000951,Maria Washington,Female,Mechanical,5.74,MariaWashington@hotmail.com,9986075538
2017000952,Kelvin Turman,Female,Civil,8.57,KelvinTurman@rediffmail.com,9986124073
2017000953,Robert Burghard,Male,EIE,8.59,RobertBurghard@hotmail.com,9986915659
2017000954,Alisha Flens,Female,EIE,9.33,AlishaFlens@hotmail.com,9986223234
2017000955,Lillie Fink,Male,Civil,6.9,LillieFink@yahoo.co.in,9986392395
2017000956,Robert Belcher,Female,EEE,5.53,RobertBelcher@rediffmail.com,9986573056
2017000957,Randy Raisor,Male,CSE,6.54,RandyRaisor@hotmail.com,9986633082
2017000958,Nora Friedman,Male,Civil,5.06,NoraFriedman@yahoo.co.in,9986166493
2017000959,Xavier Roberts,Female,Mechanical,9.96,XavierRoberts@gmail.com,9986176263
2017000960,Betty Arnold,Female,EIE,7.19,BettyArnold@gmail.com,9986894900
2017000961,Maria Stuart,Female,ECE,9.95,MariaStuart@gmail.com,9986021557
2017000962,Maria Ortiz,Female,ECE,8.6,MariaOrtiz@rediffmail.com,9986084521
2017000963,Charles Smallwood,Male,Mechanical,5.49,CharlesSmallwood@rediffmail.com,9986472813
2017000964,Ebony Weddle,Male,Civil,6.55,EbonyWeddle@rediffmail.com,9986953670
2017000965,Shanna Grappe,Male,EEE,7.61,ShannaGrappe@rediffmail.com,9986452242
2017000966,Connie Yarborough,Male,Mechanical,8.02,ConnieYarborough@hotmail.com,9986783167
2017000967,Adrienne Petzold,Female,EIE,8.97,AdriennePetzold@gmail.com,9986155138
2017000968,Timothy Bailey,Female,Mechanical,5.42,TimothyBailey@rediffmail.com,9986751920
2017000969,Alaine Herrin,Male,EEE,8.19,AlaineHerrin@rediffmail.com,9986172297
2017000970,Everett Thurman,Male,ECE,9.03,EverettThurman@yahoo.co.in,9986113571
2017000971,Frances Moore,Female,EEE,8.8,FrancesMoore@rediffmail.com,9986780940
2017000972,Rex Goodrich,Female,EEE,6.83,RexGoodrich@gmail.com,9986833816
2017000973,Josefina Walls,Female,Mechanical,5.36,JosefinaWalls@yahoo.co.in,9986454662
2017000974,Evelyn Harris,Male,EEE,5.21,EvelynHarris@yahoo.co.in,9986301640
2017000975,Michael Manchester,Male,Mechanical,8.89,MichaelManchester@rediffmail.com,9986478583
2017000976,Lucy Gotto,Female,Mechanical,10.0,LucyGotto@yahoo.co.in,9986246202
2017000977,George Morgan,Male,CSE,6.35,GeorgeMorgan@yahoo.co.in,9986154764
2017000978,Carla Henderson,Female,EIE,6.5,CarlaHenderson@yahoo.co.in,9986617163
2017000979,Deetta Monday,Male,CSE,5.31,DeettaMonday@rediffmail.com,9986033735
2017000980,Gabriella Hawthorne,Female,Mechanical,5.57,GabriellaHawthorne@gmail.com,9986666398
2017000981,Esther Dugan,Male,EEE,6.95,EstherDugan@hotmail.com,9986482843
2017000982,Judy Miller,Male,EIE,7.51,JudyMiller@hotmail.com,9986830252
2017000983,John Robinette,Male,Civil,9.79,JohnRobinette@hotmail.com,9986558433
2017000984,Jeff Williams,Female,Mechanical,6.66,JeffWilliams@yahoo.co.in,9986642581
2017000985,Rhonda Adkins,Female,ECE,5.95,RhondaAdkins@gmail.com,9986813283
2017000986,Billy Lopez,Female,Mechanical,8.39,BillyLopez@rediffmail.com,9986233306
2017000987,Charles Fraley,Female,CSE,8.54,CharlesFraley@yahoo.co.in,9986432416
2017000988,Manuel Mcconnell,Male,EIE,6.26,ManuelMcconnell@hotmail.com,9986941908
2017000989,Frances Wilson,Female,EEE,6.14,FrancesWilson@rediffmail.com,9986863379
2017000990,Joseph Henson,Female,EEE,9.88,JosephHenson@hotmail.com,9986432753
2017000991,Robert Coffin,Female,Civil,9.86,RobertCoffin@rediffmail.com,9986771547
2017000992,Carol Lees,Male,Mechanical,6.11,CarolLees@rediffmail.com,9986286438
2017000993,David Murphy,Female,EEE,9.74,DavidMurphy@yahoo.co.in,9986123633
2017000994,Monica Bibbins,Male,Civil,7.33,MonicaBibbins@yahoo.co.in,9986535591
2017000995,Doris Jacobson,Male,CSE,6.12,DorisJacobson@hotmail.com,9986251380
2017000996,Samantha Sanchez,Male,Civil,5.15,SamanthaSanchez@yahoo.co.in,9986075846
2017000997,Billy Catanzaro,Female,Civil,6.26,BillyCatanzaro@yahoo.co.in,9986854799
2017000998,Robert Pigeon,Female,ECE,6.72,RobertPigeon@gmail.com,9986544489
2017000999,Joan Cunningham,Female,Mechanical,9.28,JoanCunningham@rediffmail.com,9986174769
2017001000,Nellie Jackson,Female,Mechanical,8.07,NellieJackson@gmail.com,9986629697
2017001001,Jorge Fleming,Female,CSE,8.78,JorgeFleming@gmail.com,9986385470
2017001002,Michael Thedford,Male,EEE,6.62,MichaelThedford@rediffmail.com,9986160063
2017001003,Ryan Blackstone,Female,Mechanical,8.13,RyanBlackstone@hotmail.com,9986259165
2017001004,Mary Ragland,Female,Mechanical,8.72,MaryRagland@yahoo.co.in,9986723981
2017001005,Ellen Kopacz,Female,Mechanical,9.97,EllenKopacz@hotmail.com,9986219611
2017001006,Thomas Ennis,Male,EEE,9.59,ThomasEnnis@yahoo.co.in,9986676735
2017001007,Charles Demetro,Female,ECE,7.56,CharlesDemetro@gmail.com,9986483717
2017001008,Ethel White,Female,EEE,6.6,EthelWhite@yahoo.co.in,9986982071
2017001009,Betty Watson,Female,Mechanical,6.59,BettyWatson@hotmail.com,9986917697
2017001010,Christopher Seville,Male,ECE,9.74,ChristopherSeville@rediffmail.com,9986606443
2017001011,Sara Brown,Male,Mechanical,9.99,SaraBrown@yahoo.co.in,9986601465
2017001012,Stephen Schultz,Male,EIE,7.2,StephenSchultz@gmail.com,9986521097
2017001013,Nick Jordan,Male,Mechanical,5.19,NickJordan@gmail.com,9986346280
2017001014,Geraldine Carter,Male,ECE,8.1,GeraldineCarter@rediffmail.com,9986568025
2017001015,Beverly Holmes,Female,ECE,9.48,BeverlyHolmes@gmail.com,9986074828
2017001016,Ted Allen,Male,EEE,9.13,TedAllen@yahoo.co.in,9986131218
2017001017,Raymond Sivels,Female,Mechanical,8.92,RaymondSivels@rediffmail.com,9986996627
2017001018,Kaitlyn Reddick,Female,EIE,7.41,KaitlynReddick@gmail.com,9986571536
2017001019,Terry Nguyen,Male,Mechanical,6.93,TerryNguyen@yahoo.co.in,9986755610
2017001020,Olga Butler,Male,EIE,5.26,OlgaButler@gmail.com,9986893359
2017001021,Jennifer Abner,Female,EEE,6.73,JenniferAbner@gmail.com,9986750223
2017001022,James White,Female,ECE,7.69,JamesWhite@hotmail.com,9986206694
2017001023,Leanne Hooker,Female,EIE,5.32,LeanneHooker@hotmail.com,9986478807
2017001024,Barbara Stevenson,Female,Civil,6.9,BarbaraStevenson@yahoo.co.in,9986597779
2017001025,Damien Barker,Female,Mechanical,9.08,DamienBarker@rediffmail.com,9986314917
2017001026,Alfred Fonceca,Female,ECE,8.76,AlfredFonceca@hotmail.com,9986542493
2017001027,Betty Prewitt,Male,EIE,7.53,BettyPrewitt@yahoo.co.in,9986150832
2017001028,Jessica Cummings,Female,CSE,7.9,JessicaCummings@gmail.com,9986629830
2017001029,Naomi Bence,Female,EIE,7.23,NaomiBence@hotmail.com,9986761619
2017001030,Tracy Castleberry,Male,Mechanical,5.31,TracyCastleberry@gmail.com,9986698335
2017001031,Mary Reid,Male,Civil,9.81,MaryReid@hotmail.com,9986513262
2017001032,Michael Stone,Female,CSE,5.78,MichaelStone@yahoo.co.in,9986632693
2017001033,Taylor Touchstone,Male,Civil,7.89,TaylorTouchstone@rediffmail.com,9986301789
2017001034,Anna Hall,Female,CSE,9.47,AnnaHall@hotmail.com,9986174345
2017001035,Emanuel Rucker,Female,Civil,6.52,EmanuelRucker@hotmail.com,9986996386
2017001036,Nathaniel Scales,Male,EIE,7.74,NathanielScales@rediffmail.com,9986664605
2017001037,Patrick Hayes,Female,Civil,9.82,PatrickHayes@yahoo.co.in,9986379947
2017001038,Garret Voight,Male,EEE,8.27,GarretVoight@hotmail.com,9986455488
2017001039,Sue Roberts,Female,EIE,9.93,SueRoberts@hotmail.com,9986611304
2017001040,Frances Simpson,Male,Civil,9.46,FrancesSimpson@hotmail.com,9986470718
2017001041,Sharon Bethel,Female,ECE,9.28,SharonBethel@yahoo.co.in,9986808981
2017001042,Jenine Barba,Female,EIE,7.45,JenineBarba@yahoo.co.in,9986143656
2017001043,Ronald Simmons,Male,EIE,7.29,RonaldSimmons@gmail.com,9986817668
2017001044,Holly Donald,Female,CSE,6.22,HollyDonald@rediffmail.com,9986496010
2017001045,James Means,Male,EIE,9.13,JamesMeans@yahoo.co.in,9986335472
2017001046,Stephen Liberti,Male,Civil,9.89,StephenLiberti@hotmail.com,9986872702
2017001047,Elizabeth Singh,Female,EEE,5.38,ElizabethSingh@gmail.com,9986424858
2017001048,Amanda Anthony,Male,ECE,6.38,AmandaAnthony@gmail.com,9986312439
2017001049,Joseph Hernandez,Female,Civil,8.2,JosephHernandez@hotmail.com,9986104423
2017001050,Leora Younger,Female,Mechanical,5.21,LeoraYounger@yahoo.co.in,9986157887
2017001051,Earl Lipscomb,Male,EIE,8.06,EarlLipscomb@rediffmail.com,9986724191
2017001052,Wayne Green,Female,CSE,5.53,WayneGreen@gmail.com,9986310236
2017001053,Mary Borrell,Male,EIE,7.24,MaryBorrell@hotmail.com,9986790248
2017001054,Robert Spain,Male,EEE,9.75,RobertSpain@yahoo.co.in,9986096601
2017001055,Molly Burton,Male,CSE,9.61,MollyBurton@rediffmail.com,9986292553
2017001056,Denise Cochran,Female,Civil,8.61,DeniseCochran@yahoo.co.in,9986613998
2017001057,Eric Lujan,Female,EEE,6.77,EricLujan@gmail.com,9986303907
2017001058,Patricia Lipner,Male,ECE,5.53,PatriciaLipner@hotmail.com,9986131326
2017001059,Carmine Driscoll,Female,EIE,8.88,CarmineDriscoll@gmail.com,9986197388
2017001060,Jess Hunter,Female,ECE,8.43,JessHunter@rediffmail.com,9986012514
2017001061,Ruby Brown,Male,Civil,9.09,RubyBrown@yahoo.co.in,9986559982
2017001062,Harold Glassman,Female,EEE,9.85,HaroldGlassman@rediffmail.com,9986440087
2017001063,Jeannine Slape,Female,Civil,8.07,JeannineSlape@yahoo.co.in,9986917519
2017001064,Gregory Tamashiro,Female,EIE,7.88,GregoryTamashiro@gmail.com,9986617820
2017001065,Lisette Hageman,Male,Civil,5.75,LisetteHageman@rediffmail.com,9986770999
2017001066,Jose Robinson,Female,EIE,5.58,JoseRobinson@hotmail.com,9986132954
2017001067,Alexis Hopson,Female,Civil,5.95,AlexisHopson@yahoo.co.in,9986941313
2017001068,Pamela Mefford,Male,CSE,6.44,PamelaMefford@yahoo.co.in,9986358194
2017001069,Will Farr,Female,Civil,5.97,WillFarr@hotmail.com,9986855366
2017001070,Wava Martin,Male,EIE,5.78,WavaMartin@gmail.com,9986523254
2017001071,Callie White,Female,Mechanical,7.93,CallieWhite@rediffmail.com,9986677906
2017001072,James Mcroy,Male,Mechanical,5.74,JamesMcroy@gmail.com,9986557501
2017001073,Carmela Hamby,Female,ECE,5.29,CarmelaHamby@hotmail.com,9986229162
2017001074,Sally Davenport,Female,CSE,7.83,SallyDavenport@gmail.com,9986263346
2017001075,Jessica Belt,Male,EEE,8.77,JessicaBelt@hotmail.com,9986521637
2017001076,Ivy Rodriguez,Male,Civil,6.2,IvyRodriguez@yahoo.co.in,9986679333
2017001077,Michelle Limbo,Male,EEE,6.83,MichelleLimbo@rediffmail.com,9986954168
2017001078,Lynda Carter,Female,Civil,6.87,LyndaCarter@yahoo.co.in,9986389897
2017001079,Jacob Marcus,Female,Mechanical,9.22,JacobMarcus@yahoo.co.in,9986183049
2017001080,Carmen Benitez,Male,CSE,9.21,CarmenBenitez@rediffmail.com,9986712063
2017001081,Cory Torres,Female,EIE,9.96,CoryTorres@rediffmail.com,9986629022
2017001082,Estella Golden,Female,Mechanical,7.79,EstellaGolden@hotmail.com,9986764804
2017001083,Donald Singh,Female,CSE,8.11,DonaldSingh@gmail.com,9986701626
2017001084,Earl Brannon,Male,CSE,6.95,EarlBrannon@rediffmail.com,9986642077
2017001085,Michael Castillo,Male,CSE,7.11,MichaelCastillo@yahoo.co.in,9986370196
2017001086,Maryann Sullivan,Female,EEE,9.15,MaryannSullivan@gmail.com,9986677708
2017001087,Michele Langhorne,Female,EIE,6.31,MicheleLanghorne@gmail.com,9986590611
2017001088,David Amos,Male,CSE,6.66,DavidAmos@yahoo.co.in,9986311779
2017001089,Micheal Pullen,Male,EEE,6.02,MichealPullen@yahoo.co.in,9986755122
2017001090,Amy Bassi,Female,EIE,9.48,AmyBassi@hotmail.com,9986815236
2017001091,Christopher Mcnally,Female,EEE,8.21,ChristopherMcnally@rediffmail.com,9986659817
2017001092,Mark Knapp,Male,Civil,7.29,MarkKnapp@rediffmail.com,9986309437
2017001093,Janie Thompson,Male,EIE,8.12,JanieThompson@gmail.com,9986578571
2017001094,Alexander Long,Male,ECE,7.75,AlexanderLong@hotmail.com,9986118571
2017001095,Amber Connelly,Male,EEE,5.93,AmberConnelly@gmail.com,9986644336
2017001096,Roy Williams,Male,Civil,8.98,RoyWilliams@gmail.com,9986663405
2017001097,Josephine Moses,Female,CSE,8.76,JosephineMoses@hotmail.com,9986224379
2017001098,Kent Lamboy,Male,EEE,7.92,KentLamboy@rediffmail.com,9986756056
2017001099,Tomas Hemenway,Male,Mechanical,9.92,TomasHemenway@hotmail.com,9986158424
2017001100,Betty Day,Female,ECE,6.9,BettyDay@gmail.com,9986061011
2017001101,John Baker,Female,Civil,5.14,JohnBaker@gmail.com,9986951426
2017001102,Terry Atkins,Female,Mechanical,7.08,TerryAtkins@rediffmail.com,9986981454
2017001103,Carmen Valencia,Female,EEE,9.98,CarmenValencia@gmail.com,9986276581
2017001104,Janet Davis,Female,Civil,5.61,JanetDavis@yahoo.co.in,9986544213
2017001105,Meredith Peragine,Female,EIE,7.6,MeredithPeragine@rediffmail.com,9986555920
2017001106,Louis Ramirez,Male,Mechanical,5.83,LouisRamirez@hotmail.com,9986983795
2017001107,Leo Johnson,Male,Mechanical,7.58,LeoJohnson@hotmail.com,9986138364
2017001108,Howard Woods,Male,Mechanical,9.35,HowardWoods@hotmail.com,9986722349
2017001109,Joseph Fendler,Female,Civil,6.99,JosephFendler@yahoo.co.in,9986186711
2017001110,Kimberly Severance,Female,CSE,9.34,KimberlySeverance@gmail.com,9986869364
2017001111,Edward Hernandez,Female,EIE,5.24,EdwardHernandez@yahoo.co.in,9986267829
2017001112,Michael Manship,Male,ECE,7.87,MichaelManship@hotmail.com,9986072930
2017001113,Sharon Williams,Female,Mechanical,7.03,SharonWilliams@hotmail.com,9986513691
2017001114,Irene Aaron,Female,Mechanical,6.99,IreneAaron@hotmail.com,9986717474
2017001115,James Mayer,Female,Mechanical,9.2,JamesMayer@yahoo.co.in,9986828708
2017001116,James King,Male,Mechanical,9.96,JamesKing@hotmail.com,9986946433
2017001117,Ann Lamontagne,Male,EEE,7.37,AnnLamontagne@hotmail.com,9986701830
2017001118,Thomas Mack,Male,Mechanical,6.37,ThomasMack@gmail.com,9986313317
2017001119,Bobby Alexander,Male,CSE,9.21,BobbyAlexander@gmail.com,9986942107
2017001120,Caitlyn Bartholomew,Male,EEE,9.85,CaitlynBartholomew@hotmail.com,9986241284
2017001121,James Rickards,Female,EEE,5.1,JamesRickards@rediffmail.com,9986557934
2017001122,Marilyn Vorpahl,Female,ECE,5.69,MarilynVorpahl@hotmail.com,9986250307
2017001123,Obdulia Campbell,Male,CSE,5.42,ObduliaCampbell@rediffmail.com,9986974731
2017001124,Jesse Hunt,Female,ECE,9.59,JesseHunt@hotmail.com,9986062690
2017001125,Manuel Weed,Male,EEE,7.35,ManuelWeed@yahoo.co.in,9986091625
2017001126,Edwin Hughes,Female,Mechanical,8.4,EdwinHughes@yahoo.co.in,9986375059
2017001127,Carly Rodriguez,Female,ECE,7.88,CarlyRodriguez@hotmail.com,9986725821
2017001128,Nettie Langton,Female,Mechanical,8.68,NettieLangton@gmail.com,9986022777
2017001129,Shayne Rummel,Male,ECE,5.47,ShayneRummel@yahoo.co.in,9986731127
2017001130,Zachary Hart,Female,ECE,7.98,ZacharyHart@rediffmail.com,9986171786
2017001131,Mark Snapp,Female,EIE,9.41,MarkSnapp@hotmail.com,9986347546
2017001132,Mandy Anderson,Female,ECE,9.69,MandyAnderson@gmail.com,9986756781
2017001133,Val Fennell,Female,Mechanical,9.03,ValFennell@hotmail.com,9986284751
2017001134,Tomasa Duarte,Male,Mechanical,8.12,TomasaDuarte@yahoo.co.in,9986582985
2017001135,Michael Washburn,Female,CSE,5.46,MichaelWashburn@yahoo.co.in,9986435344
2017001136,Margaret Hudgins,Male,CSE,9.03,MargaretHudgins@gmail.com,9986258175
2017001137,Kirk Ames,Female,EIE,9.83,KirkAmes@hotmail.com,9986685924
2017001138,Gerald Barjas,Female,Civil,8.82,GeraldBarjas@yahoo.co.in,9986691525
2017001139,William Macfarland,Female,EEE,7.35,WilliamMacfarland@rediffmail.com,9986380123
2017001140,Deborah Moore,Male,Civil,6.8,DeborahMoore@rediffmail.com,9986600087
2017001141,Hazel Webber,Male,Civil,9.87,HazelWebber@yahoo.co.in,9986783435
2017001142,Christine White,Female,Civil,5.38,ChristineWhite@gmail.com,9986479266
2017001143,Angela Hernandez,Male,ECE,6.77,AngelaHernandez@rediffmail.com,9986003701
2017001144,Helene Pridemore,Female,CSE,9.77,HelenePridemore@gmail.com,9986582848
2017001145,Edie King,Male,EIE,8.47,EdieKing@rediffmail.com,9986533815
2017001146,Cheryl Wilson,Female,Civil,5.52,CherylWilson@yahoo.co.in,9986959958
2017001147,Vicente Mclaughlin,Female,EEE,7.79,VicenteMclaughlin@hotmail.com,9986836102
2017001148,Randolph Spangler,Male,EEE,8.67,RandolphSpangler@hotmail.com,9986782512
2017001149,Martin Martin,Female,ECE,7.92,MartinMartin@rediffmail.com,9986912186
2017001150,Ronald Debar,Male,EEE,6.97,RonaldDebar@yahoo.co.in,9986566773
2017001151,Amber Adcock,Female,Civil,9.96,AmberAdcock@hotmail.com,9986362824
2017001152,Lisa Hager,Female,EIE,9.94,LisaHager@gmail.com,9986710623
2017001153,Raymond Sills,Female,EIE,6.57,RaymondSills@hotmail.com,9986770843
2017001154,Bobbye Garnick,Male,Mechanical,9.19,BobbyeGarnick@hotmail.com,9986609566
2017001155,Carolyn Collins,Male,ECE,6.18,CarolynCollins@yahoo.co.in,9986098170
2017001156,George Paulin,Female,CSE,9.32,GeorgePaulin@gmail.com,9986568541
2017001157,Emily Whitten,Female,EEE,5.69,EmilyWhitten@gmail.com,9986609189
2017001158,Mary Palka,Male,EIE,6.52,MaryPalka@rediffmail.com,9986596467
2017001159,David Carr,Female,CSE,6.32,DavidCarr@hotmail.com,9986839885
2017001160,Geraldine Tejada,Male,Civil,8.98,GeraldineTejada@gmail.com,9986541115
2017001161,Timothy Mecca,Female,Mechanical,8.83,TimothyMecca@gmail.com,9986002726
