REGISTRATION_NUMBER,STUDENT_NAME,STUDENT_GENDER,STUDENT_DEPARTMENT,STUDENT_CGPA,STUDENT_EMAILID,STUDENT_CONTACT_NUMBER
20181000921,Windy Scott,Female,CSE,9.06,WindyScott@hotmail.com,9986656962
20181000922,Jesse Dykes,Female,CSE,6.07,JesseDykes@gmail.com,9986265547
20181000923,Marc Cardenas,Female,Civil,6.64,MarcCardenas@yahoo.co.in,9986202545
20181000924,Christopher Wahl,Male,ECE,9.58,ChristopherWahl@hotmail.com,9986205487
20181000925,Kelley Stroik,Male,EEE,6.43,KelleyStroik@rediffmail.com,9986201693
20181000926,John Hermes,Male,Mechanical,8.41,JohnHermes@gmail.com,9986677786
20181000927,Kelly Manuel,Male,Mechanical,8.23,KellyManuel@rediffmail.com,9986621588
20181000928,Ida Phillips,Female,Mechanical,5.87,IdaPhillips@hotmail.com,9986084313
20181000929,Michael Casey,Female,ECE,5.18,MichaelCasey@hotmail.com,9986452895
20181000930,Karen Batista,Male,EEE,6.74,KarenBatista@gmail.com,9986200439
20181000931,Peter Roberson,Male,EEE,9.51,PeterRoberson@yahoo.co.in,9986864373
20181000932,Nancy Walters,Male,Civil,8.13,NancyWalters@yahoo.co.in,9986632449
20181000933,Michael Payton,Male,CSE,8.51,MichaelPayton@yahoo.co.in,9986764453
20181000934,Peter Mccain,Female,ECE,7.9,PeterMccain@gmail.com,9986837863
20181000935,Elizabeth Allen,Male,Mechanical,8.98,ElizabethAllen@gmail.com,9986765809
20181000936,Jaclyn Brown,Female,Civil,5.18,JaclynBrown@yahoo.co.in,9986419550
20181000937,Brian Thompson,Female,EIE,6.78,BrianThompson@gmail.com,9986223984
20181000938,Larry Kilburn,Male,ECE,8.67,LarryKilburn@hotmail.com,9986293515
20181000939,Charles Beach,Female,EEE,7.4,CharlesBeach@rediffmail.com,9986366107
20181000940,Thomas Alexander,Female,Mechanical,6.29,ThomasAlexander@yahoo.co.in,9986466588
20181000941,Robert Gray,Female,CSE,9.68,RobertGray@gmail.com,9986638317
20181000942,Molly Macdonald,Female,EIE,7.65,MollyMacdonald@rediffmail.com,9986457690
20181000943,Joyce Stanton,Female,ECE,7.8,JoyceStanton@yahoo.co.in,9986601634
20181000944,June Dehn,Male,EIE,8.03,JuneDehn@gmail.com,9986540471
20181000945,Peter Paulsen,Female,EEE,9.57,PeterPaulsen@hotmail.com,9986025845
20181000946,Ralph Miller,Female,EIE,7.53,RalphMiller@rediffmail.com,9986435365
20181000947,Theresa Robinson,Male,EIE,6.15,TheresaRobinson@hotmail.com,9986991641
20181000948,Cornelia White,Female,Civil,7.73,CorneliaWhite@hotmail.com,9986530546
20181000949,Wendell Hemphill,Male,ECE,8.85,WendellHemphill@rediffmail.com,9986353273
20181000950,Rosalind Newton,Female,EEE,9.95,RosalindNewton@rediffmail.com,9986225108
20181000951,Tameka Murphy,Male,ECE,9.89,TamekaMurphy@yahoo.co.in,9986437199
20181000952,Melissa Winnie,Male,EEE,6.08,MelissaWinnie@gmail.com,9986690437
20181000953,Alfred Adamson,Female,EEE,9.84,AlfredAdamson@yahoo.co.in,9986130920
20181000954,Bruce Taylor,Male,Mechanical,6.7,BruceTaylor@yahoo.co.in,9986975035
20181000955,Clifford Hou,Male,CSE,6.95,CliffordHou@yahoo.co.in,9986718015
20181000956,Bernard Larson,Male,CSE,9.31,BernardLarson@hotmail.com,9986564086
20181000957,Joshua Hornyak,Male,Civil,5.01,JoshuaHornyak@gmail.com,9986882779
20181000958,Irene Evangelista,Male,Civil,6.13,IreneEvangelista@hotmail.com,9986019187
20181000959,Rhonda Spangler,Male,ECE,5.41,RhondaSpangler@hotmail.com,9986201851
20181000960,Dennis Fizer,Male,EIE,8.12,DennisFizer@rediffmail.com,9986419053
20181000961,Martha Ingle,Male,EEE,8.12,MarthaIngle@hotmail.com,9986647513
20181000962,Annie Johnson,Male,EEE,5.75,AnnieJohnson@yahoo.co.in,9986225718
20181000963,Lori Amini,Female,CSE,6.91,LoriAmini@hotmail.com,9986445279
20181000964,Mary Reed,Male,Mechanical,7.63,MaryReed@rediffmail.com,9986947180
20181000965,Christine Roche,Female,CSE,6.37,ChristineRoche@rediffmail.com,9986374836
20181000966,Constance Crump,Male,EIE,9.41,ConstanceCrump@rediffmail.com,9986822453
20181000967,Fred Hartman,Male,Mechanical,8.68,FredHartman@gmail.com,9986423816
20181000968,Barbara Gaskin,Male,Mechanical,7.16,BarbaraGaskin@rediffmail.com,9986363479
20181000969,Grace Shelton,Female,CSE,8.15,GraceShelton@hotmail.com,9986898789
20181000970,Loretta Shaffer,Female,Mechanical,8.5,LorettaShaffer@rediffmail.com,9986034921
20181000971,Wilfredo Lillibridge,Male,CSE,6.14,WilfredoLillibridge@gmail.com,9986414972
20181000972,Eric Rushing,Female,CSE,8.85,EricRushing@hotmail.com,9986440110
20181000973,William Sherman,Female,ECE,5.92,WilliamSherman@yahoo.co.in,9986536675
20181000974,Marsha Nelson,Female,Civil,9.06,MarshaNelson@gmail.com,9986422376
20181000975,Jennie Smith,Female,EIE,6.11,JennieSmith@yahoo.co.in,9986145165
20181000976,Jim Halpin,Female,Mechanical,8.88,JimHalpin@gmail.com,9986334553
20181000977,James Strawbridge,Female,Mechanical,5.91,JamesStrawbridge@gmail.com,9986893777
20181000978,Paul Logan,Female,Mechanical,9.33,PaulLogan@hotmail.com,9986853813
20181000979,James Bray,Female,CSE,9.06,JamesBray@yahoo.co.in,9986167519
20181000980,Robert Rhoten,Female,EEE,7.84,RobertRhoten@gmail.com,9986670190
20181000981,Violet Montgomery,Female,EIE,7.68,VioletMontgomery@yahoo.co.in,9986876231
20181000982,Anna Perkins,Male,Civil,7.22,AnnaPerkins@hotmail.com,9986389263
20181000983,Jerome Ecklund,Male,EEE,9.18,JeromeEcklund@gmail.com,9986801868
20181000984,Mattie Lang,Female,EIE,6.49,MattieLang@rediffmail.com,9986429329
20181000985,Karen Castillo,Male,ECE,8.65,KarenCastillo@hotmail.com,9986924410
20181000986,Charles Hughes,Female,EEE,9.13,CharlesHughes@gmail.com,9986776134
20181000987,Nancy Lupo,Male,EIE,8.93,NancyLupo@rediffmail.com,9986846495
20181000988,Wanda Barber,Male,EEE,5.73,WandaBarber@gmail.com,9986357438
20181000989,Jason Ordman,Female,EEE,7.23,JasonOrdman@rediffmail.com,9986513783
20181000990,Mathew Pharmer,Male,CSE,7.09,MathewPharmer@hotmail.com,9986643784
20181000991,Cassandra Stegman,Male,Civil,6.45,CassandraStegman@rediffmail.com,9986196310
20181000992,Manuel Arispe,Male,EIE,8.19,ManuelArispe@yahoo.co.in,9986221289
20181000993,Paul Addy,Male,EEE,8.03,PaulAddy@rediffmail.com,9986150451
20181000994,Pa Hilliard,Male,ECE,8.16,PaHilliard@yahoo.co.in,9986569513
20181000995,Joseph Morris,Female,EEE,9.78,JosephMorris@gmail.com,9986514465
20181000996,Luis Holloman,Female,Civil,6.58,LuisHolloman@hotmail.com,9986989556
20181000997,James Lampley,Female,EEE,6.08,JamesLampley@gmail.com,9986169917
20181000998,Sharon Dawkins,Male,Civil,6.82,SharonDawkins@yahoo.co.in,9986468666
20181000999,Irma Thuringer,Female,Civil,7.81,IrmaThuringer@hotmail.com,9986224859
20181001000,Juanita Rhone,Male,Civil,9.24,JuanitaRhone@rediffmail.com,9986094341
20181001001,Kim Naples,Female,ECE,6.03,KimNaples@gmail.com,9986759293
20181001002,Mandie Morales,Female,ECE,6.95,MandieMorales@gmail.com,9986494454
20181001003,William Lebeau,Male,Mechanical,9.86,WilliamLebeau@rediffmail.com,9986592701
20181001004,Patricia Bolton,Male,ECE,9.81,PatriciaBolton@gmail.com,9986941475
20181001005,Vincenzo Farrington,Male,ECE,8.24,VincenzoFarrington@yahoo.co.in,9986325537
20181001006,Marilyn Nuss,Male,ECE,7.84,MarilynNuss@hotmail.com,9986720524
20181001007,Judy Cox,Female,CSE,9.65,JudyCox@gmail.com,9986218892
20181001008,Neal Legions,Female,Mechanical,8.99,NealLegions@gmail.com,9986960821
20181001009,Manuel Smith,Male,CSE,6.19,ManuelSmith@rediffmail.com,9986086257
20181001010,Robert Ferrin,Female,EEE,5.8,RobertFerrin@gmail.com,9986478518
20181001011,Gregory Alvarado,Male,CSE,9.42,GregoryAlvarado@hotmail.com,9986381576
20181001012,Freda Escutia,Male,ECE,6.11,FredaEscutia@yahoo.co.in,9986368484
20181001013,Edwin Sapp,Female,CSE,9.04,EdwinSapp@hotmail.com,9986045750
20181001014,Winnifred Mcelroy,Female,CSE,9.31,WinnifredMcelroy@gmail.com,9986374905
20181001015,Freda Powers,Male,CSE,9.16,FredaPowers@rediffmail.com,9986441095
20181001016,Felicia Brown,Male,EIE,7.34,FeliciaBrown@yahoo.co.in,9986499708
20181001017,William Bello,Male,EEE,9.51,WilliamBello@yahoo.co.in,9986669872
20181001018,Mary Bodine,Male,Mechanical,9.49,MaryBodine@rediffmail.com,9986257215
20181001019,Justin Burns,Male,ECE,5.15,JustinBurns@gmail.com,9986029652
20181001020,Jennie Witaszek,Male,CSE,6.53,JennieWitaszek@gmail.com,9986785507
20181001021,Shirley Lindberg,Male,CSE,8.03,ShirleyLindberg@hotmail.com,9986827202
20181001022,Melissa Etheridge,Female,EIE,6.83,MelissaEtheridge@yahoo.co.in,9986339671
20181001023,Judith Mccardle,Female,ECE,6.06,JudithMccardle@rediffmail.com,9986572334
20181001024,Kristen Mcleod,Female,CSE,9.16,KristenMcleod@hotmail.com,9986176139
20181001025,Barbara Hunter,Female,Civil,9.16,BarbaraHunter@yahoo.co.in,9986168769
20181001026,Rita Genung,Male,EIE,7.67,RitaGenung@yahoo.co.in,9986107530
20181001027,Victor Sanders,Female,CSE,5.93,VictorSanders@rediffmail.com,9986827014
20181001028,Patrick Fain,Male,CSE,9.73,PatrickFain@yahoo.co.in,9986361041
20181001029,Tiffany Washington,Male,ECE,7.6,TiffanyWashington@rediffmail.com,9986455759
20181001030,Paula Berg,Male,EEE,8.99,PaulaBerg@rediffmail.com,9986886644
20181001031,Audrey Lothrop,Male,EIE,7.06,AudreyLothrop@rediffmail.com,9986217872
20181001032,Mary Weeks,Male,Mechanical,5.68,MaryWeeks@rediffmail.com,9986066978
20181001033,Len Roberts,Male,Civil,6.81,LenRoberts@hotmail.com,9986955809
20181001034,Ralph Olague,Female,Civil,6.52,RalphOlague@hotmail.com,9986890486
20181001035,Veronica Currie,Male,EEE,7.96,VeronicaCurrie@rediffmail.com,9986133042
20181001036,Clara Minor,Male,Civil,8.77,ClaraMinor@hotmail.com,9986256381
20181001037,Tina Johnson,Female,CSE,6.86,TinaJohnson@hotmail.com,9986226163
20181001038,Larry Tellez,Female,EIE,9.75,LarryTellez@rediffmail.com,9986316911
20181001039,Antoine Boyer,Female,ECE,9.31,AntoineBoyer@hotmail.com,9986486099
20181001040,Penny Bernier,Male,EEE,6.48,PennyBernier@gmail.com,9986968806
20181001041,John Mullen,Female,Mechanical,9.52,JohnMullen@yahoo.co.in,9986536164
20181001042,Joshua Vanetta,Male,CSE,5.14,JoshuaVanetta@rediffmail.com,9986150063
20181001043,Nickole Wolfe,Male,Mechanical,9.73,NickoleWolfe@rediffmail.com,9986118337
20181001044,Teresa Hernandez,Male,Civil,5.41,TeresaHernandez@yahoo.co.in,9986812625
20181001045,Ruby Perez,Female,EEE,9.17,RubyPerez@rediffmail.com,9986975001
20181001046,Aurelia Bernard,Male,ECE,9.14,AureliaBernard@rediffmail.com,9986647528
20181001047,Margaret Barker,Male,Civil,5.23,MargaretBarker@rediffmail.com,9986912360
20181001048,Latia Middendorf,Male,Mechanical,8.53,LatiaMiddendorf@rediffmail.com,9986635432
20181001049,Albert Sandlin,Female,ECE,9.15,AlbertSandlin@rediffmail.com,9986732123
20181001050,Simon Saylors,Male,Mechanical,9.0,SimonSaylors@gmail.com,9986387723
20181001051,Karen Mcknight,Male,Civil,9.5,KarenMcknight@rediffmail.com,9986340047
20181001052,Ruben Keller,Female,Mechanical,9.46,RubenKeller@gmail.com,9986464032
20181001053,Margaret Hawkins,Female,Civil,7.92,MargaretHawkins@yahoo.co.in,9986918683
20181001054,Jack Ruiz,Male,CSE,6.88,JackRuiz@hotmail.com,9986229218
20181001055,Scott Thompson,Female,Civil,7.21,ScottThompson@hotmail.com,9986576622
20181001056,Elliott Gorham,Female,Mechanical,6.16,ElliottGorham@gmail.com,9986636592
20181001057,John Doherty,Female,ECE,5.33,JohnDoherty@yahoo.co.in,9986961560
20181001058,Joseph Key,Female,ECE,5.25,JosephKey@rediffmail.com,9986543878
20181001059,James Howell,Male,Mechanical,5.66,JamesHowell@gmail.com,9986475681
20181001060,Greg Moore,Female,CSE,6.49,GregMoore@yahoo.co.in,9986886535
20181001061,Beatriz Brown,Female,EEE,6.94,BeatrizBrown@rediffmail.com,9986754002
20181001062,Leona Roy,Male,EIE,7.83,LeonaRoy@hotmail.com,9986999686
20181001063,Sasha Lazenby,Female,EEE,6.85,SashaLazenby@gmail.com,9986775492
20181001064,Melissa Furrow,Female,ECE,7.13,MelissaFurrow@gmail.com,9986731630
20181001065,Fernando Porter,Female,Mechanical,9.18,FernandoPorter@hotmail.com,9986781600
20181001066,Teddy Gauthier,Female,CSE,7.87,TeddyGauthier@hotmail.com,9986811375
20181001067,Kelly Bade,Male,Mechanical,9.63,KellyBade@hotmail.com,9986012455
20181001068,Alex Demirchyan,Female,ECE,8.19,AlexDemirchyan@yahoo.co.in,9986502833
20181001069,Gordon Kennedy,Female,CSE,9.44,GordonKennedy@gmail.com,9986949023
20181001070,Ola Craig,Male,EIE,7.76,OlaCraig@hotmail.com,9986893660
20181001071,Bruce Hanson,Male,CSE,9.75,BruceHanson@yahoo.co.in,9986775623
20181001072,Michael Smith,Male,Civil,6.43,MichaelSmith@yahoo.co.in,9986683996
20181001073,Santana Sigler,Female,Mechanical,8.54,SantanaSigler@rediffmail.com,9986280534
20181001074,Joan Badami,Female,EEE,9.39,JoanBadami@gmail.com,9986809453
20181001075,Elizabeth Almazan,Female,Civil,5.57,ElizabethAlmazan@hotmail.com,9986044685
20181001076,Joyce Waller,Female,CSE,7.19,JoyceWaller@rediffmail.com,9986457012
20181001077,Amy Smith,Female,Civil,7.39,AmySmith@hotmail.com,9986390953
20181001078,Suzette Dorsey,Female,Mechanical,9.3,SuzetteDorsey@gmail.com,9986378888
20181001079,Elizabeth Castor,Female,Mechanical,7.47,ElizabethCastor@yahoo.co.in,9986902204
20181001080,Brett Lara,Female,EEE,5.93,BrettLara@gmail.com,9986077720
20181001081,Gary Napier,Male,Mechanical,7.13,GaryNapier@rediffmail.com,9986475972
20181001082,Louise Ennis,Female,EIE,9.07,LouiseEnnis@hotmail.com,9986318029
20181001083,Jerry Parker,Male,ECE,7.25,JerryParker@rediffmail.com,9986560465
20181001084,Matthew Fox,Male,Civil,6.15,MatthewFox@hotmail.com,9986618147
20181001085,Jason White,Female,Mechanical,5.01,JasonWhite@yahoo.co.in,9986191026
20181001086,Luther Meador,Female,EEE,9.99,LutherMeador@gmail.com,9986174025
20181001087,Ernest Lindsey,Male,Civil,8.85,ErnestLindsey@yahoo.co.in,9986970992
20181001088,Christopher Martin,Male,Civil,5.18,ChristopherMartin@hotmail.com,9986628570
20181001089,Edward Kupper,Male,Mechanical,5.51,EdwardKupper@yahoo.co.in,9986284077
20181001090,Mary Olmstead,Female,EIE,7.74,MaryOlmstead@gmail.com,9986552144
20181001091,Justin Luker,Female,Civil,7.95,JustinLuker@gmail.com,9986374786
20181001092,Michael Wade,Male,EIE,7.78,MichaelWade@yahoo.co.in,9986313207
20181001093,Glenn Cotter,Male,CSE,5.76,GlennCotter@yahoo.co.in,9986303966
20181001094,Katherine Ferris,Male,EIE,7.04,KatherineFerris@rediffmail.com,9986464840
20181001095,Mark Deleo,Female,Mechanical,6.61,MarkDeleo@yahoo.co.in,9986294885
20181001096,Paul Nixon,Female,Civil,9.03,PaulNixon@rediffmail.com,9986408862
20181001097,Luella Binkley,Male,CSE,9.05,LuellaBinkley@gmail.com,9986562082
20181001098,Elizabeth Shea,Male,Civil,7.66,ElizabethShea@gmail.com,9986689612
20181001099,Patricia Noakes,Male,EEE,9.16,PatriciaNoakes@gmail.com,9986722235
20181001100,Ann Mcallister,Male,Civil,6.93,AnnMcallister@hotmail.com,9986361979
20181001101,Freddie Daugherty,Male,CSE,6.98,FreddieDaugherty@hotmail.com,9986830190
20181001102,Edward Vanburen,Female,Civil,9.25,EdwardVanburen@yahoo.co.in,9986738118
20181001103,Steve Nelson,Female,Mechanical,7.38,SteveNelson@rediffmail.com,9986949438
20181001104,Dianna Hensley,Female,EEE,9.9,DiannaHensley@yahoo.co.in,9986953049
20181001105,May Conway,Male,EIE,6.64,MayConway@yahoo.co.in,9986942971
20181001106,Jennie Head,Male,ECE,8.6,JennieHead@gmail.com,9986720557
20181001107,Billy Giron,Male,ECE,6.2,BillyGiron@gmail.com,9986683745
20181001108,Willie Angelovich,Female,Mechanical,6.6,WillieAngelovich@yahoo.co.in,9986637174
20181001109,George Valentine,Female,Civil,9.25,GeorgeValentine@rediffmail.com,9986154964
20181001110,Debby Ables,Female,CSE,8.11,DebbyAbles@gmail.com,9986291477
20181001111,Daniel Franklin,Male,EEE,9.03,DanielFranklin@yahoo.co.in,9986230147
20181001112,Shannon Gilbert,Male,EIE,6.4,ShannonGilbert@hotmail.com,9986751108
20181001113,Sherri Moses,Female,CSE,6.84,SherriMoses@hotmail.com,9986384655
20181001114,Richard Stjohn,Female,CSE,7.24,RichardStjohn@rediffmail.com,9986639126
20181001115,Karen Reeder,Female,Mechanical,8.72,KarenReeder@gmail.com,9986312016
20181001116,Billy Huneycutt,Male,Mechanical,9.63,BillyHuneycutt@yahoo.co.in,9986041941
20181001117,Dale Collins,Male,Mechanical,6.98,DaleCollins@rediffmail.com,9986726711
20181001118,Carolyn Ramero,Female,EIE,7.05,CarolynRamero@yahoo.co.in,9986211237
20181001119,Mary Davis,Female,Mechanical,6.97,MaryDavis@yahoo.co.in,9986204153
20181001120,Douglas Scarpello,Female,EEE,5.59,DouglasScarpello@rediffmail.com,9986229013
20181001121,Donnell Scott,Female,EEE,6.89,DonnellScott@gmail.com,9986260912
20181001122,Dominick Poole,Female,CSE,6.12,DominickPoole@hotmail.com,9986449406
20181001123,Rosemarie Staples,Male,Civil,9.35,RosemarieStaples@hotmail.com,9986794848
20181001124,Josephine Gribble,Female,Mechanical,5.14,JosephineGribble@gmail.com,9986365508
20181001125,Mariam Hamlin,Male,CSE,9.22,MariamHamlin@gmail.com,9986960243
20181001126,Luana Nosal,Female,EIE,6.82,LuanaNosal@yahoo.co.in,9986830691
20181001127,Richard Vieira,Male,Civil,8.13,RichardVieira@yahoo.co.in,9986150089
20181001128,Quentin Garza,Male,ECE,6.75,QuentinGarza@yahoo.co.in,9986113532
20181001129,Moses Hundley,Female,EIE,8.83,MosesHundley@gmail.com,9986537901
20181001130,Paulina Driscoll,Female,Civil,8.45,PaulinaDriscoll@gmail.com,9986074399
20181001131,Tony Freyermuth,Female,EEE,9.77,TonyFreyermuth@hotmail.com,9986471301
20181001132,Sheila Stanton,Male,Mechanical,6.69,SheilaStanton@hotmail.com,9986280938
20181001133,James Hall,Male,Civil,7.01,JamesHall@rediffmail.com,9986081596
20181001134,Irma Williams,Male,Mechanical,7.23,IrmaWilliams@rediffmail.com,9986651640
20181001135,Juan Denoon,Male,CSE,7.43,JuanDenoon@rediffmail.com,9986935825
20181001136,Cecil Horst,Female,EEE,9.54,CecilHorst@gmail.com,9986209346
20181001137,Marcie Glynn,Female,ECE,7.81,MarcieGlynn@rediffmail.com,9986782218
20181001138,Anthony Mcnamara,Female,Civil,9.54,AnthonyMcnamara@gmail.com,9986163747
20181001139,Brenda Lyons,Male,EIE,8.5,BrendaLyons@gmail.com,9986690034
20181001140,Patti Delgado,Female,ECE,7.56,PattiDelgado@rediffmail.com,9986871505
20181001141,Howard Ferrel,Male,EEE,8.06,HowardFerrel@gmail.com,9986159233
20181001142,Hazel Ganong,Male,EEE,8.25,HazelGanong@rediffmail.com,9986317309
20181001143,William Simeone,Male,ECE,9.06,WilliamSimeone@gmail.com,9986321083
20181001144,David Smith,Female,ECE,6.24,DavidSmith@hotmail.com,9986518240
20181001145,Christina Williams,Female,EEE,8.27,ChristinaWilliams@hotmail.com,9986586174
20181001146,Betty Munoz,Female,EIE,7.16,BettyMunoz@rediffmail.com,9986658409
20181001147,Marla Benjamin,Male,CSE,9.12,MarlaBenjamin@hotmail.com,9986903544
20181001148,Mike Alexander,Female,CSE,9.37,MikeAlexander@rediffmail.com,9986046033
20181001149,John Jones,Male,CSE,9.4,JohnJones@hotmail.com,9986100870
20181001150,Billy Ahern,Female,Mechanical,7.23,BillyAhern@yahoo.co.in,9986543231
20181001151,Monica Quirarte,Male,Civil,9.7,MonicaQuirarte@yahoo.co.in,9986680204
20181001152,William Fortune,Male,Civil,8.06,WilliamFortune@yahoo.co.in,9986371661
20181001153,Pearl Stangle,Female,EIE,5.75,PearlStangle@rediffmail.com,9986932004
20181001154,Betty Allen,Female,ECE,5.32,BettyAllen@gmail.com,9986254798
20181001155,Betty Nesbitt,Male,CSE,6.66,BettyNesbitt@gmail.com,9986081208
20181001156,Nicholas Garcia,Female,Civil,7.39,NicholasGarcia@yahoo.co.in,9986471900
20181001157,Justin Broady,Male,EIE,7.4,JustinBroady@yahoo.co.in,9986506667
20181001158,Shannon Peterson,Female,EIE,9.96,ShannonPeterson@gmail.com,9986559767
20181001159,Everett Lawson,Female,EIE,9.39,EverettLawson@rediffmail.com,9986140746
20181001160,Danette Ledford,Female,CSE,5.34,DanetteLedford@hotmail.com,9986613141
20181001161,Joshua Dudenhoeffer,Female,CSE,9.94,JoshuaDudenhoeffer@gmail.com,9986491837
20181001162,Sandra Smith,Female,EIE,9.48,SandraSmith@gmail.com,9986287508
20181001163,James Green,Male,EIE,9.83,JamesGreen@yahoo.co.in,9986143437
20181001164,Gladys Knotts,Male,CSE,8.23,GladysKnotts@rediffmail.com,9986297429
20181001165,Marvin Taylor,Female,EIE,5.53,MarvinTaylor@yahoo.co.in,9986301138
20181001166,Rodney Foley,Male,EIE,9.96,RodneyFoley@gmail.com,9986097027
20181001167,Sabrina Jutras,Female,EIE,7.93,SabrinaJutras@gmail.com,9986201831
20181001168,Geraldine Burgess,Female,CSE,5.42,GeraldineBurgess@yahoo.co.in,9986939551
20181001169,Louis Mack,Male,CSE,9.11,LouisMack@yahoo.co.in,9986733252
20181001170,Jeanette Hess,Female,Mechanical,8.65,JeanetteHess@yahoo.co.in,9986075883
20181001171,Harry Cuthill,Female,Civil,5.08,HarryCuthill@yahoo.co.in,9986135623
20181001172,Stacy Butler,Male,Mechanical,6.13,StacyButler@yahoo.co.in,9986853237
20181001173,Deshawn Wafford,Male,Mechanical,5.26,DeshawnWafford@yahoo.co.in,9986887317
20181001174,Carol Barnes,Female,Mechanical,7.13,CarolBarnes@gmail.com,9986716076
20181001175,Manuel Ito,Female,EIE,7.53,ManuelIto@rediffmail.com,9986256195
20181001176,Charles George,Female,EIE,5.01,CharlesGeorge@rediffmail.com,9986396489
20181001177,Aaron Ferrari,Female,EEE,8.19,AaronFerrari@hotmail.com,9986894623
20181001178,Daron Nicholson,Male,EIE,8.34,DaronNicholson@rediffmail.com,9986533800
20181001179,Marjorie Bell,Male,ECE,8.86,MarjorieBell@hotmail.com,9986608268
20181001180,Mattie Lobe,Male,CSE,5.23,MattieLobe@hotmail.com,9986237293
20181001181,Richard Melby,Female,EIE,9.27,RichardMelby@gmail.com,9986936098
20181001182,Lisa Hearnen,Female,EIE,5.82,LisaHearnen@gmail.com,9986582988
20181001183,Brian White,Male,Mechanical,6.94,BrianWhite@hotmail.com,9986342198
20181001184,Brandon Boylan,Female,EEE,9.91,BrandonBoylan@gmail.com,9986235953
20181001185,Kathy Walker,Male,Mechanical,5.53,KathyWalker@gmail.com,9986770976
20181001186,Connie Bellerose,Male,EEE,5.17,ConnieBellerose@rediffmail.com,9986215681
20181001187,Ronald Odonnell,Male,EIE,8.99,RonaldOdonnell@rediffmail.com,9986840005
20181001188,Deborah Capellan,Male,Mechanical,8.98,DeborahCapellan@yahoo.co.in,9986706368
20181001189,Patricia Gordon,Female,EIE,9.87,PatriciaGordon@yahoo.co.in,9986528776
20181001190,Ginger Arsenault,Male,EEE,6.03,GingerArsenault@rediffmail.com,9986423299
20181001191,Eddie Gonzalez,Female,EIE,6.88,EddieGonzalez@hotmail.com,9986986150
20181001192,Carlos Dover,Male,ECE,6.81,CarlosDover@rediffmail.com,9986174890
20181001193,Mary Felps,Male,Mechanical,5.07,MaryFelps@hotmail.com,9986938268
20181001194,Floyd Falconi,Male,CSE,5.39,FloydFalconi@gmail.com,9986034112
20181001195,Christine Grace,Female,ECE,7.44,ChristineGrace@hotmail.com,9986085469
20181001196,Linda Frost,Female,Mechanical,8.99,LindaFrost@yahoo.co.in,9986292522
20181001197,Brian Rose,Male,EEE,8.04,BrianRose@hotmail.com,9986344915
20181001198,Mellisa Tubbs,Female,Civil,7.73,MellisaTubbs@gmail.com,9986169078
20181001199,Melissa Litzau,Female,CSE,6.51,MelissaLitzau@gmail.com,9986989973
20181001200,Eboni Mcpherson,Male,EIE,9.96,EboniMcpherson@gmail.com,9986183579
20181001201,Lisa Bichler,Male,Mechanical,7.7,LisaBichler@hotmail.com,9986783348
20181001202,Paulina Perez,Female,Mechanical,9.04,PaulinaPerez@hotmail.com,9986969560
20181001203,Kurt Rodriguez,Male,Civil,6.93,KurtRodriguez@rediffmail.com,9986622359
20181001204,Rudolph Degan,Male,CSE,7.67,RudolphDegan@yahoo.co.in,9986396748
20181001205,Ramona Hollomon,Female,ECE,8.75,RamonaHollomon@hotmail.com,9986288522
20181001206,Delmar Brooks,Male,Civil,5.07,DelmarBrooks@gmail.com,9986967839
20181001207,Rhonda Wurzbacher,Female,EIE,5.48,RhondaWurzbacher@yahoo.co.in,9986995239
20181001208,John Oneil,Female,EEE,6.4,JohnOneil@gmail.com,9986980655
20181001209,Mark Bluestein,Female,CSE,9.63,MarkBluestein@gmail.com,9986887434
20181001210,Lauren Washington,Female,Mechanical,9.86,LaurenWashington@hotmail.com,9986728684
20181001211,Jenny Stone,Male,Mechanical,5.5,JennyStone@yahoo.co.in,9986621004
20181001212,Doris Shelton,Female,EIE,9.51,DorisShelton@rediffmail.com,9986644070
20181001213,Kim Deutscher,Male,EEE,9.49,KimDeutscher@rediffmail.com,9986131892
20181001214,Joan Mixon,Male,Mechanical,9.82,JoanMixon@rediffmail.com,9986391132
20181001215,Eliseo Willcox,Male,EIE,6.97,EliseoWillcox@gmail.com,9986777596
20181001216,Cheyenne Hammett,Male,Civil,6.46,CheyenneHammett@rediffmail.com,9986619207
20181001217,Jesse Hankins,Female,ECE,6.57,JesseHankins@yahoo.co.in,9986230244
20181001218,Issac Parker,Female,EIE,8.1,IssacParker@hotmail.com,9986105664
20181001219,Courtney Thompson,Female,ECE,9.5,CourtneyThompson@gmail.com,9986847237
20181001220,Morgan Wilson,Male,CSE,8.85,MorganWilson@gmail.com,9986221661
20181001221,Mabel Marks,Female,EIE,9.05,MabelMarks@gmail.com,9986385862
20181001222,Barbara Kessler,Female,ECE,9.13,BarbaraKessler@rediffmail.com,9986333058
20181001223,Ward Powers,Female,EIE,9.74,WardPowers@gmail.com,9986391624
20181001224,Mary Ibarra,Female,ECE,8.93,MaryIbarra@hotmail.com,9986894231
20181001225,Robert Kess,Female,ECE,9.9,RobertKess@yahoo.co.in,9986868779
20181001226,Vincent Forker,Female,CSE,5.28,VincentForker@rediffmail.com,9986759969
20181001227,Carl Bump,Male,Civil,7.62,CarlBump@yahoo.co.in,9986926026
